freshness_score,weight,price,fruit_name_Banana,fruit_name_Grapes,fruit_name_Mango,fruit_name_Orange,season_Spring,season_Summer,season_Winter,origin_Local
8.0,0.13,2.38,True,False,False,False,False,False,False,True
1.0,0.148,0.84,True,False,False,False,False,False,True,False
9.0,0.458,2.82,False,False,True,False,False,True,False,True
2.0,0.071,2.38,False,True,False,False,True,False,False,False
9.0,0.117,1.05,True,False,False,False,False,False,False,False
6.0,0.393,2.19,False,False,False,True,False,False,False,True
10.0,0.103,1.27,True,False,False,False,True,False,False,False
9.0,0.305,1.93,False,False,False,False,False,True,False,True
4.0,0.301,1.81,False,False,False,False,False,False,True,True
9.0,0.08,5.35,False,True,False,False,False,False,True,False
7.0,0.297,4.03,False,False,True,False,False,False,False,True
6.0,0.065,3.3,False,True,False,False,True,False,False,False
5.0,0.12,4.18,False,True,False,False,False,False,False,True
9.0,0.114,3.35,False,True,False,False,True,False,False,True
2.0,0.2175,2.58,False,True,False,False,False,False,True,True
2.0,0.384,1.31,False,False,False,True,False,True,False,False
9.0,0.323,1.75,False,False,False,True,True,False,False,True
3.0,0.123,1.06,True,False,False,False,False,False,True,False
8.0,0.176,2.74,False,False,False,False,False,False,False,True
9.0,0.134,3.05,False,True,False,False,True,False,False,True
8.0,0.131,1.44,True,False,False,False,False,True,False,False
4.0,0.137,1.71,False,False,False,False,False,False,False,False
1.0,0.496,2.38,False,False,True,False,False,False,False,False
4.0,0.251,1.72,False,False,False,True,False,False,True,False
9.0,0.332,3.58,False,False,False,False,True,False,False,False
6.0,0.478,3.13,False,False,True,False,False,False,False,True
6.0,0.141,2.35,False,False,False,False,False,True,False,True
10.0,0.387,1.75,False,False,False,True,True,False,False,False
8.0,0.215,1.3,False,False,False,True,False,True,False,True
6.0,0.151,0.87,True,False,False,False,False,False,False,True
8.0,0.2175,2.38,False,True,False,False,False,False,False,True
7.0,0.132,2.02,False,False,False,False,False,False,True,False
5.0,0.234,1.76,False,False,False,False,False,True,False,True
9.0,0.293,4.93,False,False,True,False,True,False,False,True
4.0,0.25,0.99,False,False,False,True,False,True,False,True
6.0,0.201,2.38,False,False,False,False,False,True,False,False
2.0,0.343,1.43,False,False,False,True,False,False,True,True
2.0,0.305,2.06,False,False,False,False,False,True,False,True
2.0,0.123,1.2,True,False,False,False,False,True,False,False
10.0,0.087,3.52,False,True,False,False,False,False,False,False
7.0,0.206,2.06,False,False,False,False,False,False,False,True
6.0,0.188,1.91,False,False,False,True,True,False,False,True
6.0,0.22,1.41,True,False,False,False,False,False,False,False
9.0,0.283,2.2,False,False,False,False,False,False,False,True
7.0,0.317,3.2,False,False,True,False,False,False,False,False
3.0,0.087,4.39,False,True,False,False,False,False,False,False
3.0,0.2175,2.09,False,False,False,False,False,False,True,False
7.0,0.194,1.38,True,False,False,False,False,False,False,False
6.0,0.292,3.74,False,False,True,False,False,False,False,False
10.0,0.248,1.02,True,False,False,False,False,False,True,True
6.0,0.217,1.37,True,False,False,False,False,False,False,True
8.0,0.387,4.57,False,False,True,False,False,True,False,False
9.0,0.187,1.06,True,False,False,False,False,False,True,True
1.0,0.569,3.51,False,False,True,False,False,True,False,False
3.0,0.247,2.79,False,False,False,False,False,True,False,False
7.0,0.311,4.21,False,False,True,False,False,False,False,True
6.0,0.383,3.11,False,False,True,False,True,False,False,False
7.0,0.134,3.57,False,True,False,False,False,False,False,True
8.0,0.475,4.64,False,False,True,False,True,False,False,True
6.0,0.478,4.62,False,False,True,False,True,False,False,True
3.0,0.319,2.38,False,False,False,False,False,False,False,True
2.0,0.139,2.38,False,True,False,False,False,False,False,False
6.0,0.38,2.19,False,False,False,True,True,False,False,True
1.0,0.142,2.21,False,False,False,False,False,False,False,True
3.0,0.245,1.59,False,False,False,False,True,False,False,False
6.0,0.335,1.57,False,False,False,True,False,True,False,True
1.0,0.515,2.93,False,False,True,False,False,False,False,True
6.0,0.191,1.27,True,False,False,False,False,True,False,True
10.0,0.067,2.92,False,True,False,False,False,False,True,True
3.0,0.22,1.25,True,False,False,False,False,True,False,False
2.0,0.33,2.16,False,False,False,True,False,True,False,True
3.0,0.2175,2.79,False,False,False,False,True,False,False,False
8.0,0.227,3.46,False,False,False,False,False,True,False,False
6.0,0.067,4.58,False,True,False,False,False,False,False,True
7.0,0.2175,1.61,False,False,False,False,True,False,False,True
6.0,0.124,2.51,False,False,False,False,False,False,True,True
6.0,0.09,3.12,False,True,False,False,False,False,False,True
3.0,0.2175,4.29,False,True,False,False,False,False,True,True
8.0,0.305,1.65,False,False,False,True,False,True,False,False
7.0,0.273,3.46,False,False,False,False,False,False,False,False
7.0,0.312,2.57,False,False,False,False,False,False,False,True
6.0,0.204,2.48,False,False,False,True,False,False,True,False
5.0,0.292,2.71,False,False,True,False,False,False,False,True
10.0,0.548,3.4,False,False,True,False,False,False,False,True
8.0,0.305,4.79,False,False,True,False,False,False,False,True
5.0,0.394,1.03,False,False,False,True,False,True,False,True
9.0,0.314,3.05,False,False,False,False,False,False,True,True
6.0,0.2175,1.26,False,False,False,True,False,False,False,False
1.0,0.395,1.92,False,False,False,True,True,False,False,False
6.0,0.284,3.52,False,False,True,False,True,False,False,True
7.0,0.145,1.43,True,False,False,False,True,False,False,False
3.0,0.267,2.39,False,False,False,False,True,False,False,True
6.0,0.373,3.56,False,False,True,False,False,True,False,True
7.0,0.239,0.93,True,False,False,False,False,False,False,True
2.0,0.11,0.85,True,False,False,False,False,False,True,False
7.0,0.105,3.68,False,True,False,False,False,False,False,True
1.0,0.256,2.38,False,False,False,False,False,True,False,True
5.0,0.198,1.45,True,False,False,False,True,False,False,False
9.0,0.339,4.65,False,False,True,False,False,True,False,False
7.0,0.086,3.56,False,True,False,False,False,False,False,False
7.0,0.314,2.22,False,False,False,False,False,False,True,True
2.0,0.199,0.95,False,False,False,True,False,True,False,True
8.0,0.539,4.0,False,False,True,False,False,False,True,False
3.0,0.184,1.39,True,False,False,False,False,True,False,True
8.0,0.214,2.38,True,False,False,False,False,False,True,False
3.0,0.5,3.44,False,False,True,False,False,False,True,False
10.0,0.131,1.39,True,False,False,False,True,False,False,True
7.0,0.107,4.37,False,True,False,False,False,False,True,True
2.0,0.32,2.16,False,False,False,False,True,False,False,True
6.0,0.093,2.18,False,True,False,False,False,False,False,False
6.0,0.245,0.97,True,False,False,False,False,False,False,False
9.0,0.263,2.18,False,False,False,True,False,False,False,False
5.0,0.153,2.95,False,False,False,False,True,False,False,True
9.0,0.2175,3.13,False,False,False,False,False,True,False,False
5.0,0.583,2.38,False,False,True,False,False,True,False,False
10.0,0.362,3.76,False,False,True,False,False,True,False,False
8.0,0.367,2.35,False,False,False,True,False,False,False,True
1.0,0.323,2.43,False,False,False,False,False,False,False,True
7.0,0.238,2.25,False,False,False,True,False,False,True,False
4.0,0.279,3.99,False,False,True,False,False,False,True,True
5.0,0.2175,2.57,False,False,True,False,False,True,False,True
6.0,0.192,2.83,False,False,False,False,False,False,True,True
5.0,0.128,4.37,False,True,False,False,False,False,False,False
1.0,0.166,0.95,True,False,False,False,False,False,True,False
9.0,0.42,4.78,False,False,True,False,False,False,False,True
2.0,0.522,3.04,False,False,True,False,True,False,False,False
9.0,0.088,2.59,False,True,False,False,True,False,False,False
10.0,0.094,2.88,False,True,False,False,True,False,False,True
2.0,0.244,1.15,False,False,False,True,True,False,False,True
9.0,0.242,1.86,False,False,False,True,False,False,True,False
6.0,0.179,1.13,True,False,False,False,False,True,False,True
9.0,0.221,1.42,True,False,False,False,False,False,True,True
6.0,0.203,2.51,False,False,False,False,False,False,False,False
6.0,0.281,1.45,False,False,False,True,False,False,True,True
2.0,0.485,2.38,False,False,True,False,False,False,True,False
8.0,0.2175,2.29,False,False,False,True,False,False,False,False
3.0,0.347,3.28,False,False,True,False,True,False,False,True
7.0,0.143,2.91,False,True,False,False,False,False,False,True
5.0,0.331,2.3,False,False,False,True,True,False,False,True
6.0,0.108,4.0,False,True,False,False,False,True,False,False
1.0,0.197,1.23,True,False,False,False,False,False,False,True
8.0,0.104,1.25,True,False,False,False,False,False,False,True
3.0,0.262,1.59,False,False,False,False,False,False,True,True
2.0,0.277,1.86,False,False,False,True,False,True,False,True
1.0,0.105,2.43,False,True,False,False,True,False,False,False
4.0,0.2175,3.84,False,False,True,False,False,True,False,False
8.0,0.112,0.92,True,False,False,False,False,False,False,True
3.0,0.129,1.42,True,False,False,False,False,False,False,False
1.0,0.583,2.48,False,False,True,False,False,False,True,True
4.0,0.091,4.13,False,True,False,False,False,False,True,True
9.0,0.097,5.13,False,True,False,False,False,False,False,False
1.0,0.163,1.64,False,False,False,True,True,False,False,False
2.0,0.159,1.93,False,False,False,True,True,False,False,True
9.0,0.285,2.72,False,False,False,False,False,True,False,True
2.0,0.181,1.36,True,False,False,False,False,False,False,False
3.0,0.277,1.55,False,False,False,True,False,False,False,True
7.0,0.074,4.62,False,True,False,False,True,False,False,False
3.0,0.511,3.44,False,False,True,False,True,False,False,True
9.0,0.067,4.87,False,True,False,False,False,False,False,True
6.0,0.128,1.29,True,False,False,False,False,False,True,True
3.0,0.096,3.26,False,True,False,False,False,False,False,False
9.0,0.186,3.3,False,False,False,False,False,False,False,False
1.0,0.137,1.33,True,False,False,False,True,False,False,False
10.0,0.476,4.92,False,False,True,False,True,False,False,False
3.0,0.27,1.83,False,False,False,False,False,False,True,False
1.0,0.224,1.09,True,False,False,False,False,False,False,False
2.0,0.396,4.48,False,False,True,False,False,True,False,True
8.0,0.137,2.87,False,False,False,False,False,False,False,True
7.0,0.183,2.88,False,False,False,False,True,False,False,True
6.0,0.247,0.82,True,False,False,False,False,False,True,False
2.0,0.299,1.7,False,False,False,True,False,True,False,False
9.0,0.283,3.04,False,False,False,False,False,True,False,True
6.0,0.122,2.38,False,False,False,False,True,False,False,True
5.0,0.431,2.89,False,False,True,False,True,False,False,False
10.0,0.054,5.23,False,True,False,False,False,True,False,False
6.0,0.185,1.22,True,False,False,False,False,False,True,True
9.0,0.238,1.16,True,False,False,False,False,True,False,False
7.0,0.2175,1.56,False,False,False,True,False,False,False,True
10.0,0.285,2.38,False,False,False,True,False,False,False,True
10.0,0.169,1.48,True,False,False,False,True,False,False,False
9.0,0.386,1.33,False,False,False,True,False,False,True,False
4.0,0.486,3.09,False,False,True,False,False,False,True,False
2.0,0.11,1.25,True,False,False,False,False,False,False,True
8.0,0.266,1.31,False,False,False,True,False,True,False,True
6.0,0.136,0.93,True,False,False,False,True,False,False,True
9.0,0.097,3.86,False,True,False,False,False,True,False,False
4.0,0.2175,2.43,False,False,False,False,False,True,False,False
8.0,0.187,1.6,True,False,False,False,False,True,False,False
9.0,0.202,2.67,False,False,False,False,False,False,True,True
9.0,0.191,2.45,False,False,False,True,False,False,False,True
10.0,0.236,2.79,False,False,False,False,False,False,True,True
6.0,0.225,0.85,True,False,False,False,False,False,False,True
1.0,0.116,2.1,False,True,False,False,True,False,False,True
3.0,0.235,1.71,False,False,False,True,True,False,False,False
9.0,0.24,1.33,True,False,False,False,False,True,False,False
4.0,0.378,2.26,False,False,False,True,False,False,False,False
5.0,0.323,3.95,False,False,True,False,False,False,False,True
6.0,0.129,2.21,False,False,False,False,False,False,False,True
5.0,0.509,2.38,False,False,True,False,False,True,False,False
4.0,0.224,1.02,True,False,False,False,False,False,False,False
2.0,0.147,3.13,False,True,False,False,True,False,False,True
2.0,0.372,1.64,False,False,False,True,False,False,True,False
4.0,0.258,2.2,False,False,False,False,False,False,False,True
10.0,0.283,1.44,False,False,False,True,False,False,False,True
10.0,0.104,1.45,True,False,False,False,False,False,True,True
9.0,0.212,2.38,False,False,False,True,False,False,False,True
8.0,0.226,2.26,False,False,False,False,False,True,False,False
3.0,0.194,1.08,True,False,False,False,False,True,False,True
9.0,0.289,3.03,False,False,False,True,False,False,False,True
5.0,0.124,2.83,False,True,False,False,False,True,False,True
3.0,0.142,1.14,True,False,False,False,False,False,False,True
5.0,0.185,0.86,True,False,False,False,False,False,False,True
10.0,0.059,4.04,False,True,False,False,True,False,False,True
4.0,0.395,2.91,False,False,True,False,False,False,True,False
8.0,0.293,3.2,False,False,False,False,False,True,False,True
5.0,0.493,4.29,False,False,True,False,True,False,False,True
10.0,0.2175,2.76,False,False,False,True,False,True,False,False
8.0,0.078,2.38,False,True,False,False,False,False,False,True
9.0,0.424,4.45,False,False,True,False,False,False,True,True
4.0,0.149,1.19,True,False,False,False,False,False,False,False
7.0,0.26,2.67,False,False,False,True,False,False,False,False
2.0,0.364,2.44,False,False,False,True,False,False,True,False
6.0,0.489,2.38,False,False,True,False,False,False,True,True
8.0,0.559,2.38,False,False,True,False,True,False,False,False
7.0,0.07,4.03,False,True,False,False,False,False,False,False
7.0,0.321,2.45,False,False,False,False,False,False,False,True
6.0,0.271,3.96,False,False,True,False,False,False,False,True
6.0,0.561,3.2,False,False,True,False,False,False,False,True
5.0,0.149,0.8,True,False,False,False,False,False,True,True
7.0,0.229,1.44,False,False,False,True,False,True,False,True
10.0,0.238,2.86,False,False,False,False,False,False,True,False
3.0,0.241,1.1,True,False,False,False,False,True,False,False
5.0,0.055,3.43,False,True,False,False,False,False,False,False
7.0,0.085,4.72,False,True,False,False,False,False,True,True
9.0,0.55,3.78,False,False,True,False,False,True,False,True
2.0,0.389,3.3,False,False,True,False,True,False,False,True
4.0,0.07,2.49,False,True,False,False,False,True,False,False
7.0,0.399,3.05,False,False,True,False,False,False,True,False
1.0,0.209,2.34,False,False,False,False,True,False,False,True
2.0,0.57,3.93,False,False,True,False,False,True,False,False
9.0,0.34,2.4,False,False,False,True,False,True,False,True
10.0,0.427,3.64,False,False,True,False,False,True,False,False
7.0,0.248,1.4,True,False,False,False,False,True,False,False
10.0,0.227,2.38,False,False,False,False,False,True,False,False
7.0,0.109,1.02,True,False,False,False,True,False,False,True
6.0,0.139,0.92,True,False,False,False,False,False,False,False
3.0,0.259,1.24,False,False,False,True,True,False,False,False
10.0,0.156,2.26,False,False,False,False,False,False,False,True
3.0,0.338,1.73,False,False,False,False,True,False,False,False
2.0,0.296,2.71,False,False,False,False,False,False,False,True
6.0,0.182,2.38,False,False,False,False,False,False,True,True
4.0,0.256,1.64,False,False,False,False,False,False,False,True
6.0,0.33,1.3,False,False,False,True,False,False,False,True
3.0,0.579,2.38,False,False,True,False,False,True,False,True
6.0,0.232,0.96,True,False,False,False,False,True,False,False
3.0,0.238,2.63,False,False,False,False,True,False,False,True
8.0,0.521,5.35,False,False,True,False,False,True,False,True
9.0,0.447,3.49,False,False,True,False,True,False,False,True
4.0,0.183,1.08,True,False,False,False,False,True,False,True
9.0,0.179,1.27,False,False,False,True,False,False,False,False
7.0,0.063,3.82,False,True,False,False,False,False,True,True
3.0,0.103,3.14,False,True,False,False,False,False,True,False
7.0,0.344,3.37,False,False,True,False,False,False,False,True
1.0,0.103,0.91,True,False,False,False,False,False,False,False
3.0,0.122,3.42,False,True,False,False,True,False,False,True
6.0,0.261,3.65,False,False,True,False,True,False,False,True
6.0,0.299,1.35,False,False,False,True,True,False,False,False
7.0,0.104,3.95,False,True,False,False,False,True,False,True
3.0,0.589,4.05,False,False,True,False,True,False,False,False
1.0,0.419,4.09,False,False,True,False,False,False,False,True
9.0,0.135,2.07,False,False,False,False,False,False,True,False
6.0,0.288,2.38,False,False,False,True,False,True,False,True
8.0,0.313,2.74,False,False,False,False,True,False,False,True
6.0,0.25,0.91,True,False,False,False,False,True,False,False
8.0,0.219,2.77,False,False,False,False,False,True,False,True
2.0,0.194,1.97,False,False,False,False,True,False,False,True
4.0,0.141,4.23,False,True,False,False,False,True,False,True
3.0,0.317,2.68,False,False,True,False,False,False,True,True
10.0,0.304,2.26,False,False,False,True,False,False,False,True
1.0,0.213,1.82,False,False,False,False,False,False,False,True
7.0,0.2175,2.84,False,False,False,True,False,False,True,False
10.0,0.2,2.52,False,False,False,False,False,True,False,False
2.0,0.14,1.48,True,False,False,False,True,False,False,False
4.0,0.278,2.77,False,False,False,False,False,False,False,True
9.0,0.145,3.3,False,True,False,False,False,False,True,False
6.0,0.344,4.64,False,False,True,False,False,True,False,True
8.0,0.222,1.63,True,False,False,False,False,False,False,True
2.0,0.133,1.71,False,False,False,False,False,True,False,True
7.0,0.285,1.75,False,False,False,True,False,False,True,True
6.0,0.111,1.32,True,False,False,False,False,False,False,False
9.0,0.24,1.13,True,False,False,False,False,True,False,True
7.0,0.296,1.78,False,False,False,False,False,True,False,False
1.0,0.199,0.84,True,False,False,False,False,False,False,True
8.0,0.356,1.71,False,False,False,True,True,False,False,False
10.0,0.197,1.4,True,False,False,False,False,False,False,False
3.0,0.392,1.3,False,False,False,True,True,False,False,False
2.0,0.284,2.81,False,False,False,False,False,False,True,False
3.0,0.574,4.41,False,False,True,False,False,False,True,False
6.0,0.178,0.97,True,False,False,False,False,False,False,False
3.0,0.2175,3.88,False,False,True,False,False,False,False,True
6.0,0.282,2.51,False,False,False,True,False,False,True,False
5.0,0.119,1.47,True,False,False,False,True,False,False,True
6.0,0.109,2.27,False,True,False,False,False,False,False,False
8.0,0.419,3.4,False,False,True,False,False,False,False,True
6.0,0.193,1.69,True,False,False,False,False,False,True,False
8.0,0.254,5.79,False,False,True,False,False,False,False,False
3.0,0.2175,1.23,True,False,False,False,False,False,False,True
4.0,0.233,2.83,False,False,False,False,False,False,True,False
6.0,0.2175,3.09,False,False,True,False,True,False,False,False
7.0,0.088,3.83,False,True,False,False,False,True,False,True
9.0,0.092,2.89,False,True,False,False,False,False,True,True
1.0,0.329,1.23,False,False,False,True,False,True,False,False
8.0,0.191,1.49,True,False,False,False,False,False,True,True
8.0,0.2175,3.4,False,False,True,False,False,True,False,False
6.0,0.253,1.93,False,False,False,True,True,False,False,False
6.0,0.326,4.7,False,False,True,False,True,False,False,True
3.0,0.245,0.96,True,False,False,False,False,False,True,False
3.0,0.063,4.6,False,True,False,False,False,False,False,False
6.0,0.206,3.08,False,False,False,False,False,True,False,True
8.0,0.053,4.06,False,True,False,False,False,False,False,False
7.0,0.205,1.33,False,False,False,True,False,False,False,True
1.0,0.2175,1.74,False,False,False,False,False,False,False,True
6.0,0.2175,1.69,False,False,False,True,False,False,False,True
7.0,0.2175,1.19,True,False,False,False,False,False,True,False
7.0,0.229,2.04,False,False,False,False,False,False,False,True
9.0,0.152,2.75,False,False,False,True,True,False,False,True
10.0,0.113,1.15,True,False,False,False,True,False,False,False
5.0,0.131,3.83,False,True,False,False,False,False,True,True
1.0,0.216,0.77,True,False,False,False,False,False,False,False
2.0,0.57,3.99,False,False,True,False,False,True,False,False
4.0,0.228,1.54,True,False,False,False,False,True,False,False
5.0,0.202,1.1,True,False,False,False,False,True,False,False
9.0,0.268,3.32,False,False,True,False,False,False,False,True
1.0,0.346,1.74,False,False,False,True,False,False,True,True
3.0,0.361,1.94,False,False,False,True,True,False,False,True
5.0,0.22,1.28,True,False,False,False,False,False,True,True
3.0,0.428,3.1,False,False,True,False,False,False,False,True
4.0,0.332,3.34,False,False,True,False,True,False,False,False
3.0,0.135,4.13,False,True,False,False,False,False,False,True
4.0,0.332,2.31,False,False,False,True,False,True,False,True
1.0,0.346,1.92,False,False,False,False,False,True,False,True
6.0,0.189,2.72,False,False,False,True,False,False,False,False
4.0,0.206,1.79,False,False,False,True,True,False,False,False
7.0,0.071,3.24,False,True,False,False,True,False,False,True
2.0,0.302,1.74,False,False,False,False,False,False,True,False
6.0,0.069,2.79,False,True,False,False,False,True,False,True
6.0,0.135,2.38,False,False,False,False,False,False,True,True
6.0,0.25,0.82,True,False,False,False,False,False,True,False
6.0,0.126,2.38,False,False,False,False,False,False,False,False
2.0,0.2175,3.6,False,True,False,False,False,False,False,True
4.0,0.241,1.96,False,False,False,True,False,False,True,True
7.0,0.2175,2.86,False,False,False,False,False,True,False,False
8.0,0.248,3.12,False,False,False,False,False,False,False,True
6.0,0.566,2.63,False,False,True,False,False,False,True,False
9.0,0.382,2.06,False,False,False,True,False,False,True,True
2.0,0.2175,1.35,True,False,False,False,False,False,True,False
8.0,0.058,3.66,False,True,False,False,False,False,True,True
8.0,0.138,1.12,True,False,False,False,False,False,True,True
4.0,0.317,1.29,False,False,False,True,False,False,True,False
1.0,0.324,2.49,False,False,False,False,False,False,False,True
6.0,0.226,1.94,False,False,False,False,False,True,False,True
6.0,0.302,2.32,False,False,False,True,False,False,True,False
9.0,0.163,2.66,False,False,False,False,True,False,False,True
2.0,0.305,2.29,False,False,False,False,False,False,False,True
2.0,0.342,2.46,False,False,False,False,False,False,False,True
6.0,0.077,4.13,False,True,False,False,False,False,True,False
7.0,0.099,3.49,False,True,False,False,False,False,False,True
7.0,0.28,2.38,False,False,True,False,False,False,True,False
9.0,0.184,1.53,True,False,False,False,False,True,False,True
6.0,0.276,1.61,False,False,False,True,False,True,False,True
8.0,0.186,1.72,False,False,False,True,False,False,False,True
6.0,0.261,1.18,False,False,False,True,False,False,False,True
2.0,0.367,4.79,False,False,True,False,True,False,False,False
1.0,0.102,1.96,False,True,False,False,False,False,False,True
5.0,0.455,4.12,False,False,True,False,True,False,False,True
9.0,0.152,1.81,False,False,False,True,False,True,False,True
8.0,0.214,1.3,True,False,False,False,False,True,False,False
4.0,0.284,2.44,False,False,False,False,False,False,True,True
5.0,0.087,2.17,False,True,False,False,False,True,False,True
5.0,0.055,3.48,False,True,False,False,False,False,False,True
6.0,0.514,4.56,False,False,True,False,False,False,False,True
3.0,0.146,3.83,False,True,False,False,False,False,True,True
5.0,0.21,1.38,False,False,False,True,True,False,False,False
2.0,0.231,2.13,False,False,False,True,False,False,False,True
10.0,0.314,4.76,False,False,True,False,False,False,True,True
1.0,0.294,2.04,False,False,False,True,False,True,False,True
1.0,0.2175,1.0,True,False,False,False,True,False,False,True
10.0,0.375,4.43,False,False,True,False,False,False,False,True
6.0,0.205,1.53,True,False,False,False,False,False,True,True
2.0,0.249,2.59,False,False,False,False,False,False,True,True
4.0,0.158,1.08,True,False,False,False,False,True,False,True
5.0,0.217,1.91,False,False,False,False,False,False,False,True
7.0,0.249,2.22,False,False,False,False,False,True,False,True
2.0,0.101,1.07,True,False,False,False,False,True,False,False
6.0,0.277,3.65,False,False,True,False,False,False,False,False
1.0,0.37,1.36,False,False,False,True,False,False,False,False
7.0,0.169,2.67,False,False,False,True,False,False,False,False
6.0,0.283,1.8,False,False,False,False,True,False,False,True
5.0,0.332,2.77,False,False,False,False,False,False,False,False
5.0,0.345,3.23,False,False,True,False,False,False,True,False
4.0,0.087,2.78,False,True,False,False,False,True,False,True
3.0,0.185,0.87,True,False,False,False,False,False,False,False
9.0,0.323,2.35,False,False,False,False,False,False,False,False
5.0,0.385,2.15,False,False,False,True,True,False,False,True
8.0,0.509,5.14,False,False,True,False,False,False,False,True
9.0,0.113,1.07,True,False,False,False,True,False,False,True
5.0,0.484,4.02,False,False,True,False,False,True,False,False
10.0,0.162,1.43,True,False,False,False,False,True,False,True
9.0,0.2175,1.58,True,False,False,False,False,False,True,True
2.0,0.131,2.41,False,False,False,False,False,False,True,True
9.0,0.317,4.66,False,False,True,False,False,False,False,False
4.0,0.527,4.05,False,False,True,False,False,True,False,True
6.0,0.263,2.57,False,False,False,True,True,False,False,False
6.0,0.225,1.04,False,False,False,True,True,False,False,True
6.0,0.208,2.38,False,False,False,False,True,False,False,True
6.0,0.317,2.38,False,False,False,False,False,False,True,False
6.0,0.125,4.08,False,True,False,False,True,False,False,True
6.0,0.218,1.87,False,False,False,True,False,False,True,True
1.0,0.118,1.03,True,False,False,False,False,False,True,True
2.0,0.338,3.37,False,False,True,False,False,False,False,False
7.0,0.332,2.42,False,False,False,False,True,False,False,True
1.0,0.454,3.64,False,False,True,False,True,False,False,True
1.0,0.437,3.12,False,False,True,False,False,True,False,True
1.0,0.11,3.33,False,True,False,False,False,False,False,True
8.0,0.242,2.5,False,False,False,True,False,True,False,True
4.0,0.306,1.68,False,False,False,False,False,False,False,True
4.0,0.433,3.87,False,False,True,False,True,False,False,False
2.0,0.147,2.11,False,False,False,False,False,False,True,False
1.0,0.119,1.13,True,False,False,False,False,False,True,True
10.0,0.104,3.32,False,True,False,False,False,False,True,False
9.0,0.24,1.54,True,False,False,False,False,False,True,False
7.0,0.191,2.99,False,False,False,False,False,False,True,True
6.0,0.32,2.27,False,False,False,False,False,True,False,True
6.0,0.341,2.68,False,False,False,True,False,False,False,False
2.0,0.337,4.99,False,False,True,False,True,False,False,False
7.0,0.263,3.22,False,False,True,False,False,True,False,False
2.0,0.115,0.96,True,False,False,False,False,False,False,False
6.0,0.123,5.54,False,True,False,False,False,False,True,True
8.0,0.32,5.87,False,False,True,False,False,False,False,False
8.0,0.243,1.37,False,False,False,True,False,False,False,False
1.0,0.175,0.71,True,False,False,False,False,False,True,True
8.0,0.209,0.99,True,False,False,False,False,False,True,True
2.0,0.178,2.5,False,False,False,True,False,False,True,False
6.0,0.091,2.78,False,True,False,False,True,False,False,False
1.0,0.271,1.54,False,False,False,True,False,False,True,True
5.0,0.104,4.53,False,True,False,False,True,False,False,False
7.0,0.355,1.2,False,False,False,True,False,False,True,False
10.0,0.193,2.19,False,False,False,True,True,False,False,True
1.0,0.306,1.69,False,False,False,False,False,False,False,True
2.0,0.204,1.28,True,False,False,False,False,True,False,True
7.0,0.289,1.66,False,False,False,True,False,False,False,False
6.0,0.325,2.3,False,False,False,True,False,False,False,False
6.0,0.394,3.93,False,False,True,False,False,False,True,True
6.0,0.121,1.1,True,False,False,False,True,False,False,True
2.0,0.483,2.59,False,False,True,False,False,True,False,False
10.0,0.179,1.25,True,False,False,False,False,False,True,True
4.0,0.474,3.44,False,False,True,False,False,False,True,False
3.0,0.234,2.29,False,False,False,True,False,False,True,False
7.0,0.377,2.33,False,False,False,True,False,False,False,True
8.0,0.255,2.38,False,False,False,False,True,False,False,True
2.0,0.28,4.02,False,False,True,False,True,False,False,False
10.0,0.095,4.04,False,True,False,False,False,True,False,True
7.0,0.294,2.91,False,False,False,False,True,False,False,True
8.0,0.528,3.88,False,False,True,False,True,False,False,True
6.0,0.423,3.28,False,False,True,False,False,False,True,True
6.0,0.326,2.15,False,False,False,False,False,False,True,False
10.0,0.217,2.28,False,False,False,True,False,False,False,False
1.0,0.2175,3.51,False,False,True,False,False,False,True,False
4.0,0.375,1.77,False,False,False,True,False,False,True,False
1.0,0.326,1.44,False,False,False,False,False,False,True,True
4.0,0.321,2.02,False,False,False,True,False,False,True,True
2.0,0.229,0.95,True,False,False,False,False,False,False,False
5.0,0.059,2.74,False,True,False,False,False,False,True,False
10.0,0.553,4.06,False,False,True,False,False,True,False,True
9.0,0.082,3.17,False,True,False,False,False,True,False,False
10.0,0.195,2.37,False,False,False,True,False,True,False,False
3.0,0.334,3.22,False,False,True,False,False,True,False,True
8.0,0.254,2.01,False,False,False,True,False,False,True,False
6.0,0.138,1.11,True,False,False,False,False,True,False,True
6.0,0.194,1.86,False,False,False,False,False,False,True,True
4.0,0.297,3.08,False,False,True,False,False,False,False,False
8.0,0.144,1.54,True,False,False,False,False,True,False,True
6.0,0.186,1.25,True,False,False,False,True,False,False,False
8.0,0.2175,3.85,False,False,True,False,False,True,False,True
1.0,0.237,1.02,False,False,False,True,False,True,False,False
6.0,0.212,1.3,True,False,False,False,False,False,True,False
1.0,0.139,3.28,False,True,False,False,False,True,False,False
1.0,0.214,1.05,True,False,False,False,True,False,False,True
8.0,0.2175,2.25,False,False,False,True,False,False,True,True
7.0,0.336,1.48,False,False,False,True,False,False,True,False
3.0,0.065,2.47,False,True,False,False,False,False,False,True
6.0,0.12,1.55,True,False,False,False,False,False,False,False
9.0,0.236,2.98,False,False,False,True,False,True,False,False
7.0,0.533,3.01,False,False,True,False,False,False,False,True
6.0,0.177,2.32,False,False,False,False,False,False,False,False
6.0,0.135,1.88,False,False,False,False,False,False,False,True
